groupType,groupName,protocol,initiatingDeviceName,initiatingIpAddress,initiatingPort,serviceName,receivingDeviceName,receivingIpAddress,receivingPort,connectionCount
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.254.224,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.254.32,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.254.96,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.255.160,443,4
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.255.224,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.255.32,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.255.96,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.36.216,443,4
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.36.88,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.37.88,443,4
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.38.216,443,4
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.38.88,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.56.152,443,18
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.58.152,443,23
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.59.152,443,15
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.60.152,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.61.152,443,13
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.62.152,443,27
