groupType,groupName,protocol,initiatingDeviceName,initiatingIpAddress,initiatingPort,serviceName,receivingDeviceName,receivingIpAddress,receivingPort,connectionCount
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,48943,off,Unscanned Device,64.39.104.113,443,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,8080,timewait,Unscanned Device,192.168.81.249,6858,2483
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,keepalive,Unscanned Device,192.168.10.6,10051,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,keepalive,Unscanned Device,34.205.5.31,443,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,keepalive,Unscanned Device,34.205.5.9,443,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,keepalive,Unscanned Device,34.227.134.223,443,552
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,off,Unscanned Device,192.168.83.10,9080,815
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,off,Unscanned Device,192.168.83.11,9080,752
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,off,Unscanned Device,2.20.52.70,443,18
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,off,Unscanned Device,23.222.252.70,443,44
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,off,Unscanned Device,23.60.80.75,443,2
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,off,Unscanned Device,64.39.104.113,443,2
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,off,Unscanned Device,95.101.88.93,443,10
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,on,Unscanned Device,192.168.83.10,9080,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,on,Unscanned Device,192.168.83.11,9080,4
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,on,Unscanned Device,34.205.5.31,443,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,on,Unscanned Device,34.205.5.8,443,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,on,Unscanned Device,34.205.5.9,443,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,on,Unscanned Device,34.227.134.223,443,5
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,on,Unscanned Device,64.39.104.113,443,4
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,probe,Unscanned Device,2.20.52.70,443,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,probe,Unscanned Device,64.39.104.113,443,2
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,probe,Unscanned Device,95.101.88.93,443,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,timewait,Unscanned Device,192.168.83.10,9080,14
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,timewait,Unscanned Device,192.168.83.11,9080,29
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,dynamic,timewait,Unscanned Device,64.39.104.113,443,23
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,20.1.1.211,48561,on,Unscanned Device,169.254.169.254,80,2
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,20.1.1.211,dynamic,timewait,Unscanned Device,20.1.1.151,1500,3
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01D,192.168.93.10,34108,keepalive,Unscanned Device,34.205.5.31,443,2
