groupType,groupName,protocol,initiatingDeviceName,initiatingIpAddress,initiatingPort,serviceName,receivingDeviceName,receivingIpAddress,receivingPort,connectionCount
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W03328PSQL0,10.56.122.43,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,36666,on,W03330DAPP0,10.156.26.95,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,37256,off,W03330DAPP0,10.156.26.95,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,46168,nscp.exe,W03330DAPP0,10.156.26.95,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W03330DAPP0,10.156.26.95,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,on,W03330DAPP0,10.156.26.95,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,37032,nscp.exe,W03453PNOD1,10.56.122.58,5666,5
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,43274,off,W03453PNOD1,10.56.122.58,5666,2
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W03453PNOD1,10.56.122.58,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,off,W03453PNOD1,10.56.122.58,5666,2
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,38328,on,W03453PNOD2,10.56.122.59,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,38662,nscp.exe,W03453PNOD2,10.56.122.59,5666,1
